"session","id","id_case","stage","role","age","ses","sex_female","faculty_player","iri_fs","iri_ec","iri_pt","iri_pd","target","judgement","decision_target","decision_other","faculty_target","faculty_other","faculty_victim","group_target","group_other","n_match","obs_group","source_row_number","role_label","target_label","N1_faculty","N2_faculty","N1_decision","N2_decision","N1_faculty_label","N2_faculty_label","faculty_player_label","decision_target_label","decision_other_label","decision_pattern","victim_N1_group","victim_N2_group","bystander_victim_group","bystander_N1_group","bystander_N2_group","N1_N2_same_faculty","N1_N2_same_faculty_binary","faculty_player_factor"
"1","10","10s9",9,1,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,2,9,0,0,0,0,1,0,0,1,,198,"victim","N2",0,0,0,0,"Control","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","10","10s10",10,1,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,1,9,0,0,1,1,1,1,1,1,,199,"victim","N1",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"1","10","10s10",10,1,21,3,1,1,3,3.14285714285714,3.28571428571429,1.28571428571429,2,9,0,0,1,1,1,1,1,1,,200,"victim","N2",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"1","11","11s6",6,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,1,1,1,1,2,0,1,2,0,0,,211,"victim","N1",2,0,1,1,"Engineering","Control","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","11","11s6",6,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,2,1,1,1,0,2,1,0,2,0,,212,"victim","N2",2,0,1,1,"Engineering","Control","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","11","11s7",7,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,1,5,0,1,0,0,1,0,0,1,,213,"victim","N1",0,0,0,1,"Control","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"1","11","11s7",7,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,2,1,1,0,0,0,1,0,0,1,,214,"victim","N2",0,0,0,1,"Control","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"1","11","11s8",8,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,1,5,0,1,1,2,1,1,2,0,,215,"victim","N1",1,2,0,1,"Humanities","Engineering","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","11","11s8",8,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,2,1,1,0,2,1,1,2,1,0,,216,"victim","N2",1,2,0,1,"Humanities","Engineering","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","11","11s9",9,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,1,3,0,0,0,1,1,0,1,0,,217,"victim","N1",0,1,0,0,"Control","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","11","11s9",9,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,2,3,0,0,1,0,1,1,0,0,,218,"victim","N2",0,1,0,0,"Control","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","11","11s10",10,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,1,5,0,1,1,0,1,1,0,0,,219,"victim","N1",1,0,0,1,"Humanities","Control","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","11","11s10",10,1,20,3,1,1,3.42857142857143,2.85714285714286,3,2.14285714285714,2,1,1,0,0,1,1,0,1,0,,220,"victim","N2",1,0,0,1,"Humanities","Control","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","12","12s1",1,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,1,0,1,1,0,1,1,0,1,0,,221,"victim","N1",0,1,1,1,"Control","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"1","12","12s1",1,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,2,0,1,1,1,0,1,1,0,0,,222,"victim","N2",0,1,1,1,"Control","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"1","12","12s2",2,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,1,-5,1,1,2,0,1,2,0,0,,223,"victim","N1",2,0,1,1,"Engineering","Control","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","12","12s2",2,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,2,-5,1,1,0,2,1,0,2,0,,224,"victim","N2",2,0,1,1,"Engineering","Control","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","12","12s3",3,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,1,9,0,1,0,2,1,0,2,0,,225,"victim","N1",0,2,0,1,"Control","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","12","12s3",3,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,2,-9,1,0,2,0,1,2,0,0,,226,"victim","N2",0,2,0,1,"Control","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","12","12s4",4,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,1,9,0,1,1,1,1,1,1,1,,227,"victim","N1",1,1,0,1,"Humanities","Humanities","Humanities","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"1","12","12s4",4,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,2,-5,1,0,1,1,1,1,1,1,,228,"victim","N2",1,1,0,1,"Humanities","Humanities","Humanities","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"1","12","12s5",5,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,1,-9,1,0,2,0,1,2,0,0,,229,"victim","N1",2,0,1,0,"Engineering","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","12","12s5",5,1,18,2,0,1,0,2.14285714285714,3.28571428571429,0.142857142857143,2,9,0,1,0,2,1,0,2,0,,230,"victim","N2",2,0,1,0,"Engineering","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","13","13s1",1,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,1,1,1,1,1,0,1,1,0,0,,241,"victim","N1",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","13","13s1",1,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,2,1,1,1,0,1,1,0,1,0,,242,"victim","N2",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","13","13s2",2,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,1,0,1,0,1,2,1,1,2,0,,243,"victim","N1",1,2,1,0,"Humanities","Engineering","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"1","13","13s2",2,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,2,1,0,1,2,1,1,2,1,0,,244,"victim","N2",1,2,1,0,"Humanities","Engineering","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"1","13","13s3",3,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,1,1,0,1,0,1,1,0,1,0,,245,"victim","N1",0,1,0,1,"Control","Humanities","Humanities","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"1","13","13s3",3,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,2,0,1,0,1,0,1,1,0,0,,246,"victim","N2",0,1,0,1,"Control","Humanities","Humanities","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","13","13s4",4,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,1,-1,1,0,1,1,1,1,1,1,,247,"victim","N1",1,1,1,0,"Humanities","Humanities","Humanities","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"1","13","13s4",4,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,2,1,0,1,1,1,1,1,1,1,,248,"victim","N2",1,1,1,0,"Humanities","Humanities","Humanities","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"1","13","13s5",5,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,1,-1,1,1,1,1,1,1,1,1,,249,"victim","N1",1,1,1,1,"Humanities","Humanities","Humanities","accept","accept","both_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"1","13","13s5",5,1,19,4,1,1,1.71428571428571,3.28571428571429,3.42857142857143,1,2,-1,1,1,1,1,1,1,1,1,,250,"victim","N2",1,1,1,1,"Humanities","Humanities","Humanities","accept","accept","both_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"1","14","14s6",6,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,1,9,0,0,2,0,1,2,0,0,,271,"victim","N1",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","14","14s6",6,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,2,9,0,0,0,2,1,0,2,0,,272,"victim","N2",2,0,0,0,"Engineering","Control","Humanities","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","14","14s7",7,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,1,-6,1,0,2,0,1,2,0,0,,273,"victim","N1",2,0,1,0,"Engineering","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"1","14","14s7",7,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,2,7,0,1,0,2,1,0,2,0,,274,"victim","N2",2,0,1,0,"Engineering","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","14","14s8",8,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,1,9,0,0,0,1,1,0,1,0,,275,"victim","N1",0,1,0,0,"Control","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","14","14s8",8,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,2,9,0,0,1,0,1,1,0,0,,276,"victim","N2",0,1,0,0,"Control","Humanities","Humanities","reject","reject","both_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"1","14","14s9",9,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,1,-9,1,1,0,2,1,0,2,0,,277,"victim","N1",0,2,1,1,"Control","Engineering","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","14","14s9",9,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,2,-9,1,1,2,0,1,2,0,0,,278,"victim","N2",0,2,1,1,"Control","Engineering","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","14","14s10",10,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,1,-3,1,1,0,2,1,0,2,0,,279,"victim","N1",0,2,1,1,"Control","Engineering","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"1","14","14s10",10,1,24,2,1,1,2.57142857142857,3.57142857142857,2.85714285714286,1.28571428571429,2,-3,1,1,2,0,1,2,0,0,,280,"victim","N2",0,2,1,1,"Control","Engineering","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"2","15","15s1",1,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,1,9,0,1,2,2,2,1,1,1,,281,"victim","N1",2,2,0,1,"Engineering","Engineering","Engineering","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"2","15","15s1",1,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,2,-9,1,0,2,2,2,1,1,1,,282,"victim","N2",2,2,0,1,"Engineering","Engineering","Engineering","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"2","15","15s2",2,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,1,9,0,1,0,2,2,0,1,0,,283,"victim","N1",0,2,0,1,"Control","Engineering","Engineering","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"2","15","15s2",2,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,2,-9,1,0,2,0,2,1,0,0,,284,"victim","N2",0,2,0,1,"Control","Engineering","Engineering","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Engineering"
"2","15","15s3",3,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,1,-9,1,0,0,1,2,0,2,0,,285,"victim","N1",0,1,1,0,"Control","Humanities","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"2","15","15s3",3,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,2,9,0,1,1,0,2,2,0,0,,286,"victim","N2",0,1,1,0,"Control","Humanities","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"2","15","15s4",4,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,1,-9,1,1,1,2,2,2,1,0,,287,"victim","N1",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"2","15","15s4",4,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,2,-9,1,1,2,1,2,1,2,0,,288,"victim","N2",1,2,1,1,"Humanities","Engineering","Engineering","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Engineering"
"2","15","15s5",5,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,1,9,0,0,1,0,2,2,0,0,,289,"victim","N1",1,0,0,0,"Humanities","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"2","15","15s5",5,1,19,3,0,2,1.28571428571429,2.42857142857143,2,1.28571428571429,2,9,0,0,0,1,2,0,2,0,,290,"victim","N2",1,0,0,0,"Humanities","Control","Engineering","reject","reject","both_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"2","16","16s6",6,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,1,9,0,1,2,2,1,2,2,1,,311,"victim","N1",2,2,0,1,"Engineering","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"2","16","16s6",6,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,2,-9,1,0,2,2,1,2,2,1,,312,"victim","N2",2,2,0,1,"Engineering","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"2","16","16s7",7,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,1,9,0,1,0,2,1,0,2,0,,313,"victim","N1",0,2,0,1,"Control","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"2","16","16s7",7,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,2,-9,1,0,2,0,1,2,0,0,,314,"victim","N2",0,2,0,1,"Control","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"2","16","16s8",8,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,1,9,0,1,1,0,1,1,0,0,,315,"victim","N1",1,0,0,1,"Humanities","Control","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"2","16","16s8",8,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,2,-9,1,0,0,1,1,0,1,0,,316,"victim","N2",1,0,0,1,"Humanities","Control","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"2","16","16s9",9,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,1,-9,1,1,1,0,1,1,0,0,,317,"victim","N1",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"2","16","16s9",9,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,2,-9,1,1,0,1,1,0,1,0,,318,"victim","N2",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"2","16","16s10",10,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,1,9,0,0,1,0,1,1,0,0,,319,"victim","N1",1,0,0,0,"Humanities","Control","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"2","16","16s10",10,1,35,3,0,1,3.42857142857143,3.14285714285714,2.71428571428571,0.428571428571428,2,9,0,0,0,1,1,0,1,0,,320,"victim","N2",1,0,0,0,"Humanities","Control","Humanities","reject","reject","both_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"2","17","17s6",6,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,1,9,0,1,2,2,1,2,2,1,,331,"victim","N1",2,2,0,1,"Engineering","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"2","17","17s6",6,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,2,-9,1,0,2,2,1,2,2,1,,332,"victim","N2",2,2,0,1,"Engineering","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"2","17","17s7",7,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,1,-9,1,1,2,0,1,2,0,0,,333,"victim","N1",2,0,1,1,"Engineering","Control","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"2","17","17s7",7,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,2,-9,1,1,0,2,1,0,2,0,,334,"victim","N2",2,0,1,1,"Engineering","Control","Humanities","accept","accept","both_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"2","17","17s8",8,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,1,9,0,1,2,1,1,2,1,0,,335,"victim","N1",2,1,0,1,"Engineering","Humanities","Humanities","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"2","17","17s8",8,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,2,-9,1,0,1,2,1,1,2,0,,336,"victim","N2",2,1,0,1,"Engineering","Humanities","Humanities","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"2","17","17s9",9,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,1,-9,1,1,1,0,1,1,0,0,,337,"victim","N1",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"2","17","17s9",9,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,2,-9,1,1,0,1,1,0,1,0,,338,"victim","N2",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"2","17","17s10",10,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,1,9,0,1,2,0,1,2,0,0,,339,"victim","N1",2,0,0,1,"Engineering","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"2","17","17s10",10,1,20,1,1,1,3.85714285714286,4,3.42857142857143,0.571428571428571,2,-9,1,0,0,2,1,0,2,0,,340,"victim","N2",2,0,0,1,"Engineering","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
