"id","stage","negotiator_slot","role","role_observer","age","economic_status","sex","sex_man","participant_faculty","participant_engineering","treatment","analysis_include","iri_total","iri_fs","iri_ec","iri_pt","iri_pd","faculty_negotiator","faculty_victim","negotiator_alignment","perp_outgroup","perp_control","victim_outgroup","same_group_harm","decision_accept","judgement","condemnation"
229,5,1,"victim",0,18,3,2,1,2,1,1,TRUE,2.28571428571429,2.57142857142857,2,2.85714285714286,1.66666666666667,1,2,"outgroup",1,0,0,0,1,-9,9
229,8,1,"observer",1,18,3,2,1,2,1,1,TRUE,2.28571428571429,2.57142857142857,2,2.85714285714286,1.66666666666667,1,2,"outgroup",1,0,0,0,1,-9,9
229,9,1,"observer",1,18,3,2,1,2,1,1,TRUE,2.28571428571429,2.57142857142857,2,2.85714285714286,1.66666666666667,2,2,"ingroup",0,0,0,1,1,-9,9
230,1,1,"observer",1,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,2,2,"ingroup",0,0,0,1,1,4,-4
230,2,1,"observer",1,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,2,1,"ingroup",0,0,1,0,1,-4,4
230,2,2,"observer",1,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,1,1,"outgroup",1,0,1,1,1,-4,4
230,3,1,"observer",1,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,2,2,"ingroup",0,0,0,1,1,-7,7
230,4,1,"observer",1,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,2,1,"ingroup",0,0,1,0,1,-7,7
230,4,2,"observer",1,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,3,1,"control",0,1,1,,1,-7,7
230,5,1,"observer",1,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,1,2,"outgroup",1,0,0,0,1,-9,9
230,6,1,"victim",0,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,3,2,"control",0,1,0,,1,-8,8
230,6,2,"victim",0,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,2,2,"ingroup",0,0,0,1,1,-8,8
230,8,1,"victim",0,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,2,2,"ingroup",0,0,0,1,1,-6,6
230,8,2,"victim",0,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,2,2,"ingroup",0,0,0,1,1,-6,6
230,9,1,"victim",0,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,3,2,"control",0,1,0,,1,-9,9
230,10,2,"victim",0,18,3,2,1,2,1,2,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,3,2,"control",0,1,0,,1,-8,8
231,2,1,"victim",0,18,1,2,1,1,0,1,TRUE,1.96428571428571,1.85714285714286,2.25,1.85714285714286,1.83333333333333,2,1,"outgroup",1,0,0,0,1,-5,5
231,3,2,"victim",0,18,1,2,1,1,0,1,TRUE,1.96428571428571,1.85714285714286,2.25,1.85714285714286,1.83333333333333,2,1,"outgroup",1,0,0,0,1,-5,5
231,4,2,"victim",0,18,1,2,1,1,0,1,TRUE,1.96428571428571,1.85714285714286,2.25,1.85714285714286,1.83333333333333,1,1,"ingroup",0,0,0,1,1,-5,5
231,6,1,"observer",1,18,1,2,1,1,0,1,TRUE,1.96428571428571,1.85714285714286,2.25,1.85714285714286,1.83333333333333,1,1,"ingroup",0,0,0,1,1,-9,9
231,6,2,"observer",1,18,1,2,1,1,0,1,TRUE,1.96428571428571,1.85714285714286,2.25,1.85714285714286,1.83333333333333,2,1,"outgroup",1,0,0,0,1,-5,5
231,7,1,"observer",1,18,1,2,1,1,0,1,TRUE,1.96428571428571,1.85714285714286,2.25,1.85714285714286,1.83333333333333,2,1,"outgroup",1,0,0,0,1,-8,8
231,7,2,"observer",1,18,1,2,1,1,0,1,TRUE,1.96428571428571,1.85714285714286,2.25,1.85714285714286,1.83333333333333,3,1,"control",0,1,0,,1,-4,4
231,10,2,"observer",1,18,1,2,1,1,0,1,TRUE,1.96428571428571,1.85714285714286,2.25,1.85714285714286,1.83333333333333,3,1,"control",0,1,0,,1,-4,4
232,2,2,"observer",1,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,2,1,"ingroup",0,0,1,0,1,-6,6
232,3,1,"observer",1,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,1,2,"outgroup",1,0,0,0,1,-7,7
232,3,2,"observer",1,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,1,2,"outgroup",1,0,0,0,1,-7,7
232,5,1,"observer",1,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,1,1,"outgroup",1,0,1,1,1,-7,7
232,5,2,"observer",1,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,2,1,"ingroup",0,0,1,0,1,-7,7
232,7,1,"victim",0,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,1,2,"outgroup",1,0,0,0,1,-9,9
232,8,1,"victim",0,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,2,2,"ingroup",0,0,0,1,1,-9,9
232,9,2,"victim",0,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,1,2,"outgroup",1,0,0,0,1,-9,9
232,10,1,"victim",0,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,2,2,"ingroup",0,0,0,1,1,-9,9
232,10,2,"victim",0,24,2,1,0,2,1,2,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,1,2,"outgroup",1,0,0,0,1,-9,9
233,2,2,"victim",0,23,3,1,0,2,1,1,TRUE,2.42857142857143,2,2.375,2.71428571428571,2.66666666666667,3,2,"control",0,1,0,,1,6,-6
233,4,2,"victim",0,23,3,1,0,2,1,1,TRUE,2.42857142857143,2,2.375,2.71428571428571,2.66666666666667,2,2,"ingroup",0,0,0,1,1,4,-4
233,6,1,"observer",1,23,3,1,0,2,1,1,TRUE,2.42857142857143,2,2.375,2.71428571428571,2.66666666666667,1,1,"outgroup",1,0,1,1,1,1,-1
233,7,1,"observer",1,23,3,1,0,2,1,1,TRUE,2.42857142857143,2,2.375,2.71428571428571,2.66666666666667,1,2,"outgroup",1,0,0,0,1,1,-1
233,8,2,"observer",1,23,3,1,0,2,1,1,TRUE,2.42857142857143,2,2.375,2.71428571428571,2.66666666666667,1,2,"outgroup",1,0,0,0,1,1,-1
233,9,1,"observer",1,23,3,1,0,2,1,1,TRUE,2.42857142857143,2,2.375,2.71428571428571,2.66666666666667,3,1,"control",0,1,1,,1,1,-1
233,10,1,"observer",1,23,3,1,0,2,1,1,TRUE,2.42857142857143,2,2.375,2.71428571428571,2.66666666666667,1,2,"outgroup",1,0,0,0,1,1,-1
234,2,1,"victim",0,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,1,2,"outgroup",1,0,0,0,1,-3,3
234,2,2,"victim",0,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-3,3
234,3,1,"victim",0,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-3,3
234,3,2,"victim",0,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-3,3
234,4,2,"victim",0,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-3,3
234,6,2,"observer",1,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,3,1,"control",0,1,1,,1,-3,3
234,7,1,"observer",1,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,2,1,"ingroup",0,0,1,0,1,-3,3
234,7,2,"observer",1,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,2,1,"ingroup",0,0,1,0,1,-3,3
234,8,2,"observer",1,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,3,2,"control",0,1,0,,1,-3,3
234,9,1,"observer",1,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,2,2,"ingroup",0,0,0,1,1,-3,3
234,9,2,"observer",1,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,1,2,"outgroup",1,0,0,0,1,-3,3
234,10,1,"observer",1,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,1,1,"outgroup",1,0,1,1,1,-3,3
234,10,2,"observer",1,23,1,1,0,2,1,1,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,3,1,"control",0,1,1,,1,-3,3
235,1,2,"observer",1,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,3,2,"control",0,1,1,,1,-8,8
235,2,1,"observer",1,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,2,1,"outgroup",1,0,0,0,1,-9,9
235,4,1,"observer",1,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,1,2,"ingroup",0,0,1,0,1,-9,9
235,4,2,"observer",1,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,3,2,"control",0,1,1,,1,-9,9
235,6,1,"victim",0,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,1,1,"ingroup",0,0,0,1,1,-9,9
235,8,1,"victim",0,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,3,1,"control",0,1,0,,1,-9,9
235,8,2,"victim",0,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,2,1,"outgroup",1,0,0,0,1,-9,9
235,9,1,"victim",0,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,2,1,"outgroup",1,0,0,0,1,-9,9
235,9,2,"victim",0,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,3,1,"control",0,1,0,,1,-9,9
235,10,1,"victim",0,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,1,1,"ingroup",0,0,0,1,1,-9,9
235,10,2,"victim",0,21,2,2,1,1,0,2,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,1,1,"ingroup",0,0,0,1,1,-9,9
237,3,1,"victim",0,18,3,2,1,1,0,1,TRUE,2.32142857142857,2.71428571428571,2,2.28571428571429,2.33333333333333,1,1,"ingroup",0,0,0,1,1,-9,9
237,5,1,"victim",0,18,3,2,1,1,0,1,TRUE,2.32142857142857,2.71428571428571,2,2.28571428571429,2.33333333333333,2,1,"outgroup",1,0,0,0,1,-9,9
237,5,2,"victim",0,18,3,2,1,1,0,1,TRUE,2.32142857142857,2.71428571428571,2,2.28571428571429,2.33333333333333,3,1,"control",0,1,0,,1,-9,9
237,6,1,"observer",1,18,3,2,1,1,0,1,TRUE,2.32142857142857,2.71428571428571,2,2.28571428571429,2.33333333333333,2,2,"outgroup",1,0,1,1,1,-9,9
237,8,1,"observer",1,18,3,2,1,1,0,1,TRUE,2.32142857142857,2.71428571428571,2,2.28571428571429,2.33333333333333,3,1,"control",0,1,0,,1,-9,9
237,8,2,"observer",1,18,3,2,1,1,0,1,TRUE,2.32142857142857,2.71428571428571,2,2.28571428571429,2.33333333333333,2,1,"outgroup",1,0,0,0,1,-9,9
238,1,1,"observer",1,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,3,2,"control",0,1,1,,1,-3,3
238,2,1,"observer",1,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,2,1,"outgroup",1,0,0,0,1,-3,3
238,3,1,"observer",1,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,2,2,"outgroup",1,0,1,1,1,-1,1
238,4,1,"observer",1,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,1,1,"ingroup",0,0,0,1,1,-1,1
238,5,1,"observer",1,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,2,1,"outgroup",1,0,0,0,1,-4,4
238,5,2,"observer",1,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,3,1,"control",0,1,0,,1,-4,4
238,6,1,"victim",0,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,3,1,"control",0,1,0,,1,-2,2
238,6,2,"victim",0,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,1,1,"ingroup",0,0,0,1,1,-2,2
238,7,1,"victim",0,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,1,1,"ingroup",0,0,0,1,1,-2,2
238,7,2,"victim",0,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,3,1,"control",0,1,0,,1,-2,2
238,8,1,"victim",0,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,1,1,"ingroup",0,0,0,1,1,-2,2
238,9,1,"victim",0,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,2,1,"outgroup",1,0,0,0,1,-3,3
238,9,2,"victim",0,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,2,1,"outgroup",1,0,0,0,1,-3,3
238,10,1,"victim",0,19,1,2,1,1,0,2,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,1,1,"ingroup",0,0,0,1,1,-2,2
239,1,1,"observer",1,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,1,1,"outgroup",1,0,1,1,1,-5,5
239,1,2,"observer",1,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,3,1,"control",0,1,1,,1,-5,5
239,2,2,"observer",1,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,1,2,"outgroup",1,0,0,0,1,-9,9
239,4,1,"observer",1,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,3,2,"control",0,1,0,,1,-5,5
239,5,1,"observer",1,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,1,2,"outgroup",1,0,0,0,1,-9,9
239,7,1,"victim",0,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,2,2,"ingroup",0,0,0,1,1,-9,9
239,7,2,"victim",0,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,3,2,"control",0,1,0,,1,9,-9
239,8,1,"victim",0,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,3,2,"control",0,1,0,,1,-5,5
239,9,1,"victim",0,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,1,2,"outgroup",1,0,0,0,1,-9,9
239,9,2,"victim",0,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,1,2,"outgroup",1,0,0,0,1,-9,9
239,10,1,"victim",0,18,3,1,0,2,1,2,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,3,2,"control",0,1,0,,1,-5,5
240,1,1,"victim",0,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,1,1,"ingroup",0,0,0,1,1,0,0
240,1,2,"victim",0,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,3,1,"control",0,1,0,,1,0,0
240,4,1,"victim",0,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,3,1,"control",0,1,0,,1,-2,2
240,5,1,"victim",0,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,3,1,"control",0,1,0,,1,-8,8
240,7,1,"observer",1,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,2,1,"outgroup",1,0,0,0,1,-4,4
240,7,2,"observer",1,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,1,1,"ingroup",0,0,0,1,1,-7,7
240,8,1,"observer",1,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,1,2,"ingroup",0,0,1,0,1,-9,9
240,9,1,"observer",1,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,3,2,"control",0,1,1,,1,-2,2
240,10,1,"observer",1,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,3,2,"control",0,1,1,,1,-3,3
240,10,2,"observer",1,18,3,2,1,1,0,1,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,1,2,"ingroup",0,0,1,0,1,-6,6
241,1,1,"observer",1,18,3,1,0,1,0,2,TRUE,2.03571428571429,2,1.75,2.28571428571429,2.16666666666667,3,1,"control",0,1,0,,1,-9,9
241,2,1,"observer",1,18,3,1,0,1,0,2,TRUE,2.03571428571429,2,1.75,2.28571428571429,2.16666666666667,3,1,"control",0,1,0,,1,-9,9
241,2,2,"observer",1,18,3,1,0,1,0,2,TRUE,2.03571428571429,2,1.75,2.28571428571429,2.16666666666667,1,1,"ingroup",0,0,0,1,1,-9,9
241,3,1,"observer",1,18,3,1,0,1,0,2,TRUE,2.03571428571429,2,1.75,2.28571428571429,2.16666666666667,3,1,"control",0,1,0,,1,-9,9
241,4,1,"observer",1,18,3,1,0,1,0,2,TRUE,2.03571428571429,2,1.75,2.28571428571429,2.16666666666667,2,2,"outgroup",1,0,1,1,1,-9,9
241,5,1,"observer",1,18,3,1,0,1,0,2,TRUE,2.03571428571429,2,1.75,2.28571428571429,2.16666666666667,2,2,"outgroup",1,0,1,1,1,-9,9
241,6,1,"victim",0,18,3,1,0,1,0,2,TRUE,2.03571428571429,2,1.75,2.28571428571429,2.16666666666667,1,1,"ingroup",0,0,0,1,1,-9,9
241,8,1,"victim",0,18,3,1,0,1,0,2,TRUE,2.03571428571429,2,1.75,2.28571428571429,2.16666666666667,2,1,"outgroup",1,0,0,0,1,-9,9
243,2,1,"observer",1,19,4,1,0,1,0,2,TRUE,1.89285714285714,1,1.75,2.85714285714286,2,3,1,"control",0,1,0,,1,-4,4
243,2,2,"observer",1,19,4,1,0,1,0,2,TRUE,1.89285714285714,1,1.75,2.85714285714286,2,2,1,"outgroup",1,0,0,0,1,-4,4
243,4,1,"observer",1,19,4,1,0,1,0,2,TRUE,1.89285714285714,1,1.75,2.85714285714286,2,1,2,"ingroup",0,0,1,0,1,-3,3
243,4,2,"observer",1,19,4,1,0,1,0,2,TRUE,1.89285714285714,1,1.75,2.85714285714286,2,1,2,"ingroup",0,0,1,0,1,-3,3
243,6,2,"victim",0,19,4,1,0,1,0,2,TRUE,1.89285714285714,1,1.75,2.85714285714286,2,3,1,"control",0,1,0,,1,-3,3
243,9,1,"victim",0,19,4,1,0,1,0,2,TRUE,1.89285714285714,1,1.75,2.85714285714286,2,3,1,"control",0,1,0,,1,-2,2
243,9,2,"victim",0,19,4,1,0,1,0,2,TRUE,1.89285714285714,1,1.75,2.85714285714286,2,3,1,"control",0,1,0,,1,-2,2
244,1,2,"victim",0,19,2,2,1,2,1,1,TRUE,2.82142857142857,2.71428571428571,2.75,3.28571428571429,2.5,1,2,"outgroup",1,0,0,0,1,-4,4
244,3,1,"victim",0,19,2,2,1,2,1,1,TRUE,2.82142857142857,2.71428571428571,2.75,3.28571428571429,2.5,3,2,"control",0,1,0,,1,-5,5
244,4,1,"victim",0,19,2,2,1,2,1,1,TRUE,2.82142857142857,2.71428571428571,2.75,3.28571428571429,2.5,2,2,"ingroup",0,0,0,1,1,-4,4
244,6,1,"observer",1,19,2,2,1,2,1,1,TRUE,2.82142857142857,2.71428571428571,2.75,3.28571428571429,2.5,3,1,"control",0,1,1,,1,-5,5
244,9,2,"observer",1,19,2,2,1,2,1,1,TRUE,2.82142857142857,2.71428571428571,2.75,3.28571428571429,2.5,3,2,"control",0,1,0,,1,-4,4
244,10,2,"observer",1,19,2,2,1,2,1,1,TRUE,2.82142857142857,2.71428571428571,2.75,3.28571428571429,2.5,2,2,"ingroup",0,0,0,1,1,-4,4
245,1,1,"observer",1,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,1,2,"ingroup",0,0,1,0,1,-3,3
245,2,1,"observer",1,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,3,2,"control",0,1,1,,1,-3,3
245,4,2,"observer",1,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,1,1,"ingroup",0,0,0,1,1,-5,5
245,5,1,"observer",1,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,2,2,"outgroup",1,0,1,1,1,-6,6
245,7,1,"victim",0,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,1,1,"ingroup",0,0,0,1,1,-5,5
245,7,2,"victim",0,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,2,1,"outgroup",1,0,0,0,1,4,-4
245,8,1,"victim",0,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,3,1,"control",0,1,0,,1,7,-7
245,8,2,"victim",0,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,1,1,"ingroup",0,0,0,1,1,-7,7
245,9,1,"victim",0,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,2,1,"outgroup",1,0,0,0,1,3,-3
245,9,2,"victim",0,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,1,1,"ingroup",0,0,0,1,1,-4,4
245,10,2,"victim",0,23,3,2,1,1,0,2,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,3,1,"control",0,1,0,,1,4,-4
246,1,1,"victim",0,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,1,1,"ingroup",0,0,0,1,1,4,-4
246,2,1,"victim",0,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,1,1,"ingroup",0,0,0,1,1,-5,5
246,2,2,"victim",0,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,3,1,"control",0,1,0,,1,-5,5
246,3,1,"victim",0,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,3,1,"control",0,1,0,,1,0,0
246,5,1,"victim",0,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,1,1,"ingroup",0,0,0,1,1,-3,3
246,6,2,"observer",1,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,3,2,"control",0,1,1,,1,-2,2
246,8,1,"observer",1,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,2,2,"outgroup",1,0,1,1,1,-3,3
246,8,2,"observer",1,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,2,2,"outgroup",1,0,1,1,1,-3,3
246,9,1,"observer",1,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,3,2,"control",0,1,1,,1,-3,3
246,9,2,"observer",1,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,1,2,"ingroup",0,0,1,0,1,-3,3
246,10,1,"observer",1,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,2,2,"outgroup",1,0,1,1,1,-4,4
246,10,2,"observer",1,21,1,2,1,1,0,1,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,3,2,"control",0,1,1,,1,-4,4
247,1,1,"victim",0,23,1,1,0,2,1,1,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,1,2,"outgroup",1,0,0,0,1,9,-9
247,1,2,"victim",0,23,1,1,0,2,1,1,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,1,2,"outgroup",1,0,0,0,1,9,-9
247,4,1,"victim",0,23,1,1,0,2,1,1,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,3,2,"control",0,1,0,,1,-2,2
247,5,1,"victim",0,23,1,1,0,2,1,1,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,2,2,"ingroup",0,0,0,1,1,0,0
247,5,2,"victim",0,23,1,1,0,2,1,1,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,3,2,"control",0,1,0,,1,0,0
247,6,2,"observer",1,23,1,1,0,2,1,1,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,1,1,"outgroup",1,0,1,1,1,0,0
247,7,2,"observer",1,23,1,1,0,2,1,1,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,2,1,"ingroup",0,0,1,0,1,0,0
247,8,1,"observer",1,23,1,1,0,2,1,1,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,3,1,"control",0,1,1,,1,-2,2
247,9,2,"observer",1,23,1,1,0,2,1,1,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,3,2,"control",0,1,0,,1,-1,1
248,3,1,"victim",0,20,2,1,0,1,0,1,TRUE,2.92857142857143,2.57142857142857,3.125,3.57142857142857,2.33333333333333,1,1,"ingroup",0,0,0,1,1,5,-5
