"id","commitment","age","economic_status","sex","faculty_player","ac1","ac2","FS1","EC2","PT3","EC4","FS5","PD6","FS7","PT8","EC9","PD10","PT11","FS12","PD13","EC14","PT15","FS16","EC17","PD18","EC19","FS20","PT21","PD22","PT23","EC24","FS25","PT26","PD27","EC28","treatment","faculty_neg_1_s1","faculty_neg_2_s1","faculty_victim_s1","decision_neg1_s1","decision_neg2_s1","judgement_compare_s1","judgement_n1_s1","judgement_n2_s1","faculty_neg_1_s2","faculty_neg_2_s2","faculty_victim_s2","decision_neg1_s2","decision_neg2_s2","judgement_compare_s2","judgement_n1_s2","judgement_n2_s2","faculty_neg_1_s3","faculty_neg_2_s3","faculty_victim_s3","decision_neg1_s3","decision_neg2_s3","judgement_compare_s3","judgement_n1_s3","judgement_n2_s3","faculty_neg_1_s4","faculty_neg_2_s4","faculty_victim_s4","decision_neg1_s4","decision_neg2_s4","judgement_compare_s4","judgement_n1_s4","judgement_n2_s4","faculty_neg_1_s5","faculty_neg_2_s5","faculty_victim_s5","decision_neg1_s5","decision_neg2_s5","judgement_compare_s5","judgement_n1_s5","judgement_n2_s5","faculty_neg_1_s6","faculty_neg_2_s6","faculty_victim_s6","decision_neg1_s6","decision_neg2_s6","judgement_compare_s6","judgement_n1_s6","judgement_n2_s6","faculty_neg_1_s7","faculty_neg_2_s7","faculty_victim_s7","decision_neg1_s7","decision_neg2_s7","judgement_compare_s7","judgement_n1_s7","judgement_n2_s7","faculty_neg_1_s8","faculty_neg_2_s8","faculty_victim_s8","decision_neg1_s8","decision_neg2_s8","judgement_compare_s8","judgement_n1_s8","judgement_n2_s8","faculty_neg_1_s9","faculty_neg_2_s9","faculty_victim_s9","decision_neg1_s9","decision_neg2_s9","judgement_compare_s9","judgement_n1_s9","judgement_n2_s9","faculty_neg_1_s10","faculty_neg_2_s10","faculty_victim_s10","decision_neg1_s10","decision_neg2_s10","judgement_compare_s10","judgement_n1_s10","judgement_n2_s10","campus","sex_label","faculty_player_label","treatment_label","attention_pass","valid_treatment","iri_total","iri_fs","iri_ec","iri_pt","iri_pd","analysis_include"
225,1,21,4,1,1,1,1,2,4,4,4,1,0,4,4,4,1,3,4,2,4,4,0,0,4,0,3,4,4,2,0,4,2,0,4,1,3,2,1,0,1,2,9,0,3,2,1,0,1,2,9,0,1,3,1,0,1,2,9,0,2,3,1,1,1,3,0,0,3,1,1,0,0,3,9,9,2,2,2,0,0,3,9,9,2,3,2,1,0,1,0,9,2,3,2,0,0,3,9,9,3,3,2,0,1,2,9,0,1,1,1,0,0,3,9,9,"Bucaramanga","Woman","Humanities","Victim first",TRUE,TRUE,2.57142857142857,2.57142857142857,2.5,3.28571428571429,1.83333333333333,TRUE
226,1,23,3,2,2,1,1,1,3,4,1,2,0,4,4,4,1,4,4,2,3,4,1,0,4,2,1,4,2,3,1,2,2,0,1,2,3,1,1,0,1,1,-1,6,1,2,1,0,1,2,6,-5,2,3,2,0,0,3,9,9,2,2,2,0,0,3,9,9,1,1,2,0,0,3,9,9,1,2,2,0,0,3,9,9,2,1,2,0,0,3,9,9,1,3,2,0,1,2,9,-5,3,2,2,1,0,1,-3,9,1,2,2,0,1,2,9,-9,"Bucaramanga","Man","Engineering","Observer first",TRUE,TRUE,2.28571428571429,2.14285714285714,1.875,3.57142857142857,1.5,TRUE
227,1,20,4,2,1,1,1,2,1,3,4,0,1,3,2,3,1,2,3,1,2,3,1,1,4,2,1,2,1,0,0,1,1,0,2,2,1,2,2,1,0,1,-2,7,2,1,2,0,0,3,7,7,3,3,2,1,0,1,-4,5,2,3,2,0,1,2,7,-3,1,3,1,1,0,1,-7,8,2,3,1,1,1,3,-6,-6,3,2,1,0,0,3,7,7,2,1,1,0,0,3,9,9,2,2,1,1,0,1,-5,9,1,2,1,1,0,1,-5,8,"Bucaramanga","Man","Humanities","Observer first",TRUE,TRUE,1.67857142857143,1.57142857142857,1.875,1.85714285714286,1.33333333333333,TRUE
228,1,19,3,2,2,1,1,1,1,4,2,0,0,1,1,1,1,2,2,2,2,3,3,1,1,3,2,3,0,3,0,3,1,1,0,1,2,1,2,1,0,1,-9,9,1,1,2,0,0,3,9,9,1,2,2,0,0,3,9,9,3,2,2,1,1,3,9,9,3,2,2,1,1,3,-9,-9,1,2,1,0,1,3,9,9,2,3,1,1,0,3,9,9,1,3,1,0,0,3,9,9,2,3,1,1,1,3,9,9,3,1,2,0,1,3,9,9,"Bucaramanga","Man","Engineering","Victim first",TRUE,TRUE,1.57142857142857,1.71428571428571,1.25,2.42857142857143,0.833333333333333,TRUE
229,1,18,3,2,2,1,1,4,2,3,3,0,1,1,3,2,3,4,4,0,2,0,3,3,3,0,2,4,3,2,1,4,4,0,3,1,2,1,2,1,0,1,-9,9,2,3,2,1,0,1,-9,9,3,2,2,1,0,1,-9,9,3,3,2,0,1,2,9,-9,1,3,2,1,0,1,-9,9,3,3,2,0,0,3,9,9,1,2,1,0,0,3,9,9,1,1,2,1,0,1,-9,9,2,2,2,1,0,1,-9,9,3,1,1,0,0,3,9,9,"Bucaramanga","Man","Engineering","Victim first",TRUE,TRUE,2.28571428571429,2.57142857142857,2,2.85714285714286,1.66666666666667,TRUE
230,1,18,3,2,2,1,1,1,3,3,3,2,0,3,3,3,0,3,1,2,1,4,1,4,4,2,2,3,2,0,1,3,0,1,3,2,2,3,2,1,0,3,4,4,2,1,1,1,1,3,-4,-4,2,3,2,1,0,1,-7,5,2,3,1,1,1,3,-7,-7,1,1,2,1,0,3,-9,-9,3,2,2,1,1,3,-8,-8,2,1,2,0,0,3,9,9,2,2,2,1,1,3,-6,-6,3,2,2,1,0,1,-9,6,2,3,2,0,1,2,8,-8,"Bucaramanga","Man","Engineering","Observer first",TRUE,TRUE,2.07142857142857,1.85714285714286,2.5,2.28571428571429,1.5,TRUE
231,1,18,1,2,1,1,1,2,2,1,4,1,1,1,2,3,3,2,3,1,4,2,2,1,3,1,3,2,1,1,0,1,3,2,3,1,1,1,1,0,0,1,0,9,2,1,1,1,0,1,-5,5,1,2,1,0,1,2,5,-5,3,1,1,0,1,2,5,-5,2,3,1,0,0,3,5,5,1,2,1,1,1,1,-9,-5,2,3,1,1,1,1,-8,-4,3,2,1,0,0,1,5,9,2,3,1,0,0,2,8,5,2,3,1,0,1,2,8,-4,"Bucaramanga","Man","Humanities","Victim first",TRUE,TRUE,1.96428571428571,1.85714285714286,2.25,1.85714285714286,1.83333333333333,TRUE
232,1,24,2,1,2,1,1,3,3,3,3,3,1,2,3,3,3,3,2,1,4,3,2,2,0,1,3,3,2,2,1,1,2,0,4,2,1,3,2,0,0,3,9,9,3,2,1,0,1,2,9,-6,1,1,2,1,1,3,-7,-7,2,3,2,0,0,3,9,9,1,2,1,1,1,3,-7,-7,3,3,2,0,0,3,9,9,1,1,2,1,0,1,-9,9,2,3,2,1,0,1,-9,9,1,1,2,0,1,2,9,-9,2,1,2,1,1,3,-9,-9,"Bucaramanga","Woman","Engineering","Observer first",TRUE,TRUE,2.25,2.28571428571429,2.625,2.71428571428571,1.16666666666667,TRUE
233,1,23,3,1,2,1,1,1,3,4,2,3,3,3,2,4,3,2,4,3,3,4,0,1,4,2,1,3,3,3,1,2,1,0,3,1,2,3,2,0,0,3,9,9,2,3,2,0,1,2,9,6,3,1,2,0,0,3,9,9,1,2,2,0,1,2,9,4,2,1,2,0,0,3,9,9,1,3,1,1,0,1,1,9,1,2,2,1,0,1,1,9,3,1,2,0,1,2,9,1,3,1,1,1,0,1,1,9,1,1,2,1,0,1,1,9,"Bucaramanga","Woman","Engineering","Victim first",TRUE,TRUE,2.42857142857143,2,2.375,2.71428571428571,2.66666666666667,TRUE
234,1,23,1,1,2,1,1,1,3,3,4,1,2,3,3,3,3,2,4,3,4,1,1,3,4,2,1,4,4,4,0,1,0,0,3,1,3,1,2,0,0,3,9,9,1,2,2,1,1,3,-3,-3,2,2,2,1,1,3,-3,-3,1,2,2,0,1,2,9,-3,2,2,2,0,0,3,9,9,3,3,1,0,1,2,9,-3,2,2,1,1,1,3,-3,-3,1,3,2,0,1,2,9,-3,2,1,2,1,1,3,-3,-3,1,3,1,1,1,3,-3,-3,"Bucaramanga","Woman","Engineering","Victim first",TRUE,TRUE,2.39285714285714,1.71428571428571,2.75,2.42857142857143,2.66666666666667,TRUE
235,1,21,2,2,1,1,1,1,4,2,4,1,2,0,4,4,1,1,3,4,3,3,1,1,4,2,1,3,2,1,1,1,0,0,0,2,2,3,2,0,1,2,9,-8,2,3,1,1,0,1,-9,9,1,1,1,0,0,3,9,9,1,3,2,1,1,3,-9,-9,2,1,1,0,0,3,9,9,1,1,1,1,0,1,-9,9,1,3,1,0,0,3,9,9,3,2,1,1,1,3,-9,-9,2,3,1,1,1,3,-9,-9,1,1,1,1,1,3,-9,-9,"Bucaramanga","Man","Humanities","Observer first",TRUE,TRUE,1.92857142857143,1.14285714285714,2.375,2,2.16666666666667,TRUE
236,1,22,1,2,2,0,0,0,0,3,2,3,0,2,1,0,1,2,4,1,4,3,0,1,3,4,0,2,1,1,3,4,2,3,4,2,3,1,1,0,0,1,3,5,1,2,1,1,1,3,7,7,2,1,2,0,1,2,2,-3,3,3,1,0,0,3,8,8,2,1,1,0,1,1,-2,2,3,3,2,1,1,1,-4,3,1,1,2,1,1,1,2,3,2,2,2,1,0,3,-7,-7,3,1,2,0,0,3,-7,-7,3,2,2,0,1,2,5,-5,"Bucaramanga","Man","Engineering","Observer first",FALSE,TRUE,1.92857142857143,1.85714285714286,2.25,2,1.5,FALSE
237,1,18,3,2,1,1,1,2,3,3,1,3,3,3,2,2,3,3,4,2,3,1,3,2,3,2,2,1,2,3,1,2,3,1,2,1,3,3,1,0,0,3,9,9,3,2,1,0,0,3,9,9,1,2,1,1,0,1,-9,9,1,1,1,0,0,3,9,9,2,3,1,1,1,3,-9,-9,2,3,2,1,0,1,-9,2,1,1,1,0,0,3,9,9,3,2,1,1,1,3,-9,-9,1,1,1,0,0,3,9,9,2,1,2,0,0,3,9,9,"Bucaramanga","Man","Humanities","Victim first",TRUE,TRUE,2.32142857142857,2.71428571428571,2,2.28571428571429,2.33333333333333,TRUE
238,1,19,1,2,1,1,1,1,3,4,3,3,2,3,3,4,4,3,3,2,4,3,0,3,4,2,3,2,1,2,1,3,4,1,4,2,3,1,2,1,0,1,-3,0,2,2,1,1,0,1,-3,1,2,2,2,1,0,1,-1,1,1,2,1,1,0,1,-1,1,2,3,1,1,1,3,-4,-4,3,1,1,1,1,3,-2,-2,1,3,1,1,1,3,-2,-2,1,3,1,1,0,1,-2,4,2,2,1,1,1,3,-3,-3,1,3,1,1,0,1,-2,2,"Bucaramanga","Man","Humanities","Observer first",TRUE,TRUE,2.67857142857143,2.28571428571429,3,3,2.33333333333333,TRUE
239,1,18,3,1,2,1,1,4,3,0,4,3,2,3,3,2,3,3,4,3,3,1,3,4,4,3,1,3,4,3,3,1,3,1,2,2,1,3,1,1,1,3,-5,-5,1,1,2,0,1,2,9,-9,2,1,1,0,0,3,9,9,3,1,2,1,0,1,-5,9,1,2,2,1,0,1,-9,9,1,2,2,0,0,3,9,9,2,3,2,1,1,1,-9,9,3,1,2,1,0,1,-5,9,1,1,2,1,1,3,-9,-9,3,1,2,1,0,1,-5,9,"Bucaramanga","Woman","Engineering","Observer first",TRUE,TRUE,2.71428571428571,2.71428571428571,3,2.28571428571429,2.83333333333333,TRUE
240,1,18,3,2,1,1,1,4,3,0,4,4,1,2,3,4,3,3,3,1,2,0,4,1,4,3,2,2,3,4,0,1,4,0,4,1,1,3,1,1,1,3,0,0,1,3,1,0,0,3,8,8,3,1,1,0,0,3,9,9,3,3,1,1,0,3,-2,-2,3,3,1,1,0,1,-8,8,2,1,2,0,0,3,9,9,2,1,1,1,1,2,-4,-7,1,2,2,1,0,1,-9,0,3,3,2,1,0,1,-2,0,3,1,2,1,1,2,-3,-6,"Bucaramanga","Man","Humanities","Victim first",TRUE,TRUE,2.46428571428571,2.85714285714286,2.625,2.28571428571429,2,TRUE
241,1,18,3,1,1,1,1,4,1,2,2,2,3,2,3,2,3,2,3,2,2,2,1,3,2,2,1,4,3,2,2,1,1,0,0,2,3,2,1,1,0,1,-9,9,3,1,1,1,1,3,-9,-9,3,2,1,1,0,1,-9,9,2,2,2,1,0,1,-9,9,2,2,2,1,0,1,-9,9,1,2,1,1,0,1,-9,9,2,2,1,0,0,3,9,9,2,3,1,1,0,1,-9,9,1,2,1,0,0,3,9,9,3,3,1,0,0,3,9,9,"Bucaramanga","Woman","Humanities","Observer first",TRUE,TRUE,2.03571428571429,2,1.75,2.28571428571429,2.16666666666667,TRUE
242,1,27,3,2,2,0,1,0,1,4,2,0,2,2,2,1,1,2,3,2,3,2,1,2,2,2,2,2,2,2,0,2,2,2,2,2,1,1,1,0,1,3,0,0,2,1,1,1,1,3,0,0,2,2,2,0,0,3,9,9,1,3,1,0,0,3,9,9,2,3,2,1,0,3,-9,-9,2,1,2,1,0,3,-9,-9,2,1,2,1,1,3,-9,-9,3,1,2,0,1,2,0,-9,1,2,2,1,1,3,-9,-9,2,2,2,1,0,1,-9,0,"Bucaramanga","Man","Engineering","Observer first",FALSE,TRUE,1.78571428571429,1.42857142857143,1.625,2.28571428571429,1.83333333333333,FALSE
243,1,19,4,1,1,1,1,1,2,3,1,0,1,3,4,1,3,3,1,2,4,3,0,2,4,2,2,3,2,1,1,0,3,0,1,2,1,1,1,0,0,3,9,9,3,2,1,1,1,3,-4,-4,3,3,1,0,0,3,9,9,1,1,2,1,1,3,-3,-3,2,1,2,0,0,3,9,9,1,3,1,0,1,2,9,-3,1,3,1,0,0,3,9,9,3,2,1,0,0,3,9,9,3,3,1,1,1,3,-2,-2,3,3,1,0,0,3,9,9,"Bucaramanga","Woman","Humanities","Observer first",TRUE,TRUE,1.89285714285714,1,1.75,2.85714285714286,2,TRUE
244,1,19,2,2,2,1,1,4,3,3,4,3,1,3,4,3,4,4,0,3,3,4,4,4,4,3,4,3,3,1,0,1,4,0,2,1,1,1,2,0,1,2,9,-4,1,2,2,0,0,3,9,9,3,1,2,1,0,1,-5,4,2,3,2,1,0,1,-4,4,3,3,2,0,0,3,9,9,3,2,1,1,0,1,-5,5,1,1,2,0,0,3,5,5,2,1,1,0,0,3,4,4,2,3,2,0,1,2,3,-4,1,2,2,0,1,2,3,-4,"Bucaramanga","Man","Engineering","Victim first",TRUE,TRUE,2.82142857142857,2.71428571428571,2.75,3.28571428571429,2.5,TRUE
245,1,23,3,2,1,1,1,3,3,4,2,4,1,2,3,2,3,2,4,4,3,2,3,2,4,2,1,3,3,2,0,3,2,0,1,2,1,2,2,1,0,1,-3,3,3,3,2,1,0,1,-3,3,3,3,2,0,0,3,4,4,2,1,1,0,1,2,3,-5,2,2,2,1,0,1,-6,4,1,1,1,0,0,3,6,6,1,2,1,1,1,1,-5,4,3,1,1,1,1,2,7,-7,2,1,1,1,1,2,3,-4,1,3,1,0,1,2,8,4,"Bucaramanga","Man","Humanities","Observer first",TRUE,TRUE,2.42857142857143,2.85714285714286,1.875,2.57142857142857,2.5,TRUE
246,1,21,1,2,1,1,1,3,0,2,3,3,0,3,1,1,0,2,3,1,1,2,1,1,1,1,1,2,1,2,0,0,1,0,0,1,1,1,1,1,0,3,4,4,1,3,1,1,1,3,-5,-5,3,3,1,1,0,3,0,0,2,1,1,0,0,3,7,7,1,1,1,1,0,3,-3,-3,2,3,2,0,1,2,2,-2,3,2,2,0,0,3,3,3,2,2,2,1,1,3,-3,-3,3,1,2,1,1,3,-3,-3,2,3,2,1,1,3,-4,-4,"Bucaramanga","Man","Humanities","Victim first",TRUE,TRUE,1.28571428571429,2,0.875,1.71428571428571,0.5,TRUE
247,1,23,1,1,2,1,1,0,0,3,4,1,1,4,4,2,1,3,4,4,3,3,1,2,4,0,3,4,2,4,0,4,3,4,4,1,1,1,2,1,1,3,9,9,2,2,2,0,0,3,0,0,1,3,2,0,0,3,0,0,3,3,2,1,0,1,-2,0,2,3,2,1,1,3,0,0,2,1,1,0,1,3,0,0,3,2,1,0,1,3,0,0,3,3,1,1,0,3,-2,-2,1,3,2,0,1,3,-1,-1,2,2,2,0,0,3,0,0,"Bucaramanga","Woman","Engineering","Victim first",TRUE,TRUE,2.57142857142857,2.42857142857143,1.875,3.42857142857143,2.66666666666667,TRUE
248,1,20,2,1,1,1,1,3,4,4,4,3,2,2,4,4,3,4,1,1,4,4,2,1,4,3,3,4,4,2,1,4,3,0,4,1,2,3,1,0,0,3,9,9,1,1,1,0,0,3,9,9,1,1,1,1,1,3,5,5,2,1,1,0,1,2,9,2,1,1,1,0,1,2,9,2,3,2,2,1,0,1,1,9,2,2,1,1,1,3,2,2,2,1,2,1,1,3,-2,-2,3,2,2,1,1,3,-2,-2,1,2,1,1,1,3,-1,-1,"Bucaramanga","Woman","Humanities","Victim first",TRUE,TRUE,2.92857142857143,2.57142857142857,3.125,3.57142857142857,2.33333333333333,TRUE
249,1,21,2,1,1,1,1,2,3,4,4,2,2,1,4,3,1,3,3,4,1,4,2,0,0,1,2,1,2,3,2,3,2,0,3,1,2,3,1,0,0,3,2,2,3,3,1,1,0,1,-3,2,2,3,1,0,0,3,4,4,2,1,1,1,0,1,-5,3,3,1,1,0,0,3,5,5,1,2,2,1,1,3,-2,-2,3,1,1,1,0,1,-4,4,1,2,1,1,1,3,-3,-3,2,1,2,0,1,2,4,-3,3,2,2,0,1,2,4,-4,"Bucaramanga","Woman","Humanities","Victim first",TRUE,TRUE,2.21428571428571,2.14285714285714,2.125,3,1.5,TRUE
250,1,21,3,1,1,1,1,1,2,4,3,1,0,3,3,4,1,3,2,3,4,3,0,1,4,1,3,4,2,1,0,2,1,0,3,2,3,2,2,1,0,1,-3,9,2,2,2,1,0,1,-3,9,3,3,2,1,1,3,-6,-6,2,2,2,0,0,3,9,9,1,3,1,0,0,3,9,9,3,2,1,1,0,1,-5,9,2,3,1,0,1,2,9,-6,3,2,1,1,0,1,-5,9,3,3,1,0,1,2,9,-3,1,3,1,0,0,3,7,7,"Bucaramanga","Woman","Humanities","Observer first",TRUE,TRUE,2.10714285714286,1.71428571428571,2.25,2.71428571428571,1.66666666666667,TRUE
251,1,19,1,1,2,1,0,1,2,3,4,3,2,4,3,4,1,1,3,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,4,1,3,3,2,0,0,3,7,7,1,3,2,1,1,3,2,2,1,2,2,1,1,3,3,3,3,3,2,0,1,2,5,1,1,2,2,1,0,1,-1,3,2,1,2,0,1,2,5,0,1,2,2,1,0,1,-1,4,2,1,2,1,0,1,-2,4,1,1,1,0,1,2,5,-1,3,2,2,1,0,1,-1,4,"Bucaramanga","Woman","Engineering","Victim first",FALSE,TRUE,2.21428571428571,2.42857142857143,2.75,2,1.5,FALSE
252,1,20,2,1,2,1,1,2,3,3,4,1,3,2,1,3,4,2,2,3,4,2,0,2,2,4,2,1,4,1,3,1,0,1,2,2,2,3,2,0,0,3,7,7,2,1,2,0,1,2,9,-2,3,1,2,0,0,3,8,8,1,2,1,1,0,1,-3,7,1,3,2,1,0,1,-3,8,1,2,2,1,1,3,-5,-5,3,2,2,1,0,1,-5,7,1,3,2,1,1,3,-6,-6,3,3,2,1,0,3,-5,-5,3,1,2,1,0,1,-6,9,"Bucaramanga","Woman","Engineering","Observer first",TRUE,TRUE,2.21428571428571,1.42857142857143,3.125,1.42857142857143,2.83333333333333,TRUE
253,1,19,2,2,2,1,1,1,3,4,4,1,1,3,2,3,1,3,3,3,3,4,0,1,4,2,2,4,1,1,0,3,2,0,4,1,1,3,2,1,1,3,-4,-4,3,3,2,0,0,3,9,9,2,2,2,0,0,3,9,9,3,3,2,1,0,1,-7,9,3,1,2,1,1,2,8,-6,3,1,2,0,0,3,9,9,1,2,1,0,1,2,9,-7,1,3,2,0,0,3,9,9,3,3,1,0,0,3,9,9,1,1,1,1,0,1,-7,9,"Bucaramanga","Man","Engineering","Victim first",TRUE,TRUE,2.25,1.85714285714286,2.5,2.85714285714286,1.66666666666667,TRUE
254,1,23,2,1,2,1,1,1,0,4,4,0,1,0,2,1,2,1,3,2,2,3,0,0,4,2,0,2,2,0,0,1,0,0,1,1,3,1,2,1,0,1,-4,8,1,2,2,1,1,3,-5,-5,2,2,2,1,0,1,-5,5,2,1,2,0,1,2,5,-5,2,2,2,0,1,2,5,-5,1,3,1,1,1,3,-5,-5,2,2,1,0,0,3,8,8,2,1,1,0,0,3,8,8,1,2,1,1,0,1,-6,6,2,2,2,0,1,2,8,-7,"Bucaramanga","Woman","Engineering","Victim first",TRUE,TRUE,1.35714285714286,0.714285714285714,1.25,1.71428571428571,1.83333333333333,TRUE
255,1,23,3,2,2,1,1,1,2,2,4,0,1,3,4,2,1,2,3,3,4,3,0,1,4,1,1,4,2,0,0,1,1,0,2,2,1,3,2,0,1,2,9,-9,3,2,2,1,0,1,-9,9,2,1,2,1,0,1,-9,9,3,1,1,0,1,1,-9,9,1,2,1,1,0,1,-9,9,2,2,2,1,0,1,-9,9,2,2,2,0,0,3,9,9,3,3,2,0,1,2,9,-9,1,2,2,1,0,1,-9,9,3,1,2,1,1,3,0,0,"Bucaramanga","Man","Engineering","Observer first",TRUE,TRUE,1.85714285714286,1.28571428571429,2,2.28571428571429,1.83333333333333,TRUE
256,1,22,2,1,2,1,1,1,4,4,4,1,1,3,3,4,3,2,3,3,3,2,0,2,4,3,1,2,3,1,1,2,1,1,2,2,3,3,1,1,1,3,-5,-5,3,2,1,1,1,3,-2,-2,2,2,1,0,1,2,3,-3,1,2,1,0,0,3,7,7,1,3,2,0,1,2,7,-2,2,2,2,1,0,1,-7,7,3,2,2,0,0,3,8,8,2,3,2,1,0,1,-7,7,3,2,2,1,1,3,-9,-9,1,2,2,0,1,2,8,-9,"Bucaramanga","Woman","Engineering","Observer first",TRUE,TRUE,2.28571428571429,1.57142857142857,2.875,2.14285714285714,2.5,TRUE
257,1,22,1,1,2,1,1,0,2,4,4,0,1,3,2,2,2,2,3,2,3,3,0,1,4,2,1,4,1,2,0,2,1,1,2,1,3,3,2,1,1,3,0,0,3,3,2,1,0,1,-1,0,3,3,2,0,0,3,0,0,2,1,2,1,0,3,1,1,3,1,2,1,1,3,-1,-1,1,1,2,0,0,3,4,4,2,3,1,1,0,1,-1,1,1,1,1,0,1,2,0,-2,1,3,1,1,1,3,0,0,2,3,2,0,0,3,5,5,"Bucaramanga","Woman","Engineering","Victim first",TRUE,TRUE,1.92857142857143,1.28571428571429,2,2.57142857142857,1.83333333333333,TRUE
258,1,21,3,2,1,1,1,2,3,2,1,0,0,3,4,4,3,2,1,4,3,2,0,1,4,2,3,1,2,0,0,2,1,0,3,1,1,3,1,0,1,1,-4,4,1,2,1,1,1,3,1,1,1,1,1,0,1,1,-9,9,2,3,1,0,0,3,9,9,3,1,1,1,0,3,-1,-1,2,2,1,1,0,2,4,-5,2,2,1,0,0,3,1,1,2,2,2,0,1,1,-1,3,2,3,2,1,0,2,2,-1,1,2,2,1,1,3,2,2,"Bucaramanga","Man","Humanities","Victim first",TRUE,TRUE,1.89285714285714,1.57142857142857,2.125,1.71428571428571,2.16666666666667,TRUE
259,1,18,3,1,1,1,1,1,2,3,1,0,4,1,2,2,0,0,3,1,0,3,0,0,3,3,3,2,1,0,0,0,1,0,2,2,3,3,2,0,1,3,0,0,1,3,2,0,1,3,0,0,3,2,2,1,1,3,0,0,2,1,1,0,1,3,0,0,2,3,2,0,1,3,0,0,3,3,1,0,1,2,0,-1,3,3,1,1,0,1,-1,0,3,3,1,0,0,3,0,0,3,2,1,0,1,2,0,-1,2,2,1,1,1,3,-1,-1,"Bucaramanga","Woman","Humanities","Observer first",TRUE,TRUE,1.35714285714286,1.14285714285714,1.25,1.57142857142857,1.5,TRUE
260,1,19,1,2,2,1,1,1,2,4,3,1,2,4,3,2,0,2,2,1,3,2,0,3,4,2,1,4,1,2,0,2,1,0,1,2,1,2,1,1,1,3,0,0,2,1,2,1,0,3,2,2,2,2,2,1,0,3,0,0,3,2,1,0,1,3,1,1,3,3,2,1,0,3,0,0,2,1,2,0,0,3,1,1,2,3,2,0,1,3,0,0,1,2,2,1,0,3,1,1,3,2,2,0,1,3,0,0,2,3,2,0,0,3,1,1,"Bucaramanga","Man","Engineering","Observer first",TRUE,TRUE,1.89285714285714,1.57142857142857,2,2.57142857142857,1.33333333333333,TRUE
261,1,18,2,1,2,1,1,3,3,3,3,2,1,4,3,3,0,3,3,2,3,4,2,0,4,1,1,3,3,2,1,4,2,0,2,1,1,3,2,1,1,3,9,9,1,3,2,0,0,3,9,9,1,1,2,1,1,3,4,4,1,3,2,1,1,3,3,3,2,3,2,1,0,1,5,9,3,3,2,1,0,1,-2,9,2,3,2,0,1,2,9,2,1,3,2,1,0,1,2,9,2,2,1,1,1,3,5,5,3,3,2,0,1,2,9,3,"Bucaramanga","Woman","Engineering","Victim first",TRUE,TRUE,2.32142857142857,2.71428571428571,2,2.85714285714286,1.66666666666667,TRUE
262,1,20,1,1,1,1,1,2,2,4,4,1,0,3,2,3,2,3,3,2,4,3,1,3,4,2,1,3,1,1,0,1,3,0,3,1,3,3,1,1,0,1,-9,9,2,2,1,1,1,3,-9,-9,1,1,1,0,1,2,9,-9,2,1,1,1,0,1,-9,9,1,3,1,1,0,1,-9,9,1,2,2,1,1,3,-9,-9,2,2,1,1,1,3,-9,-9,3,3,1,0,0,3,9,9,2,3,2,1,1,3,-9,-9,3,2,2,1,1,3,-9,-9,"Bucaramanga","Woman","Humanities","Victim first",TRUE,TRUE,2.17857142857143,1.71428571428571,2.625,2.71428571428571,1.5,TRUE
263,1,19,1,1,1,1,1,1,3,3,4,2,2,4,1,3,3,2,4,3,4,2,3,2,2,3,2,1,1,3,1,1,2,1,2,1,2,1,1,1,1,3,-9,-9,3,3,1,0,0,3,9,9,2,2,1,1,1,3,-9,-9,1,2,1,1,0,1,-9,9,1,1,1,0,1,2,9,-9,3,1,2,1,1,3,-9,-9,2,1,2,1,1,3,-9,-9,1,1,2,0,0,3,9,9,3,3,1,1,0,1,-9,9,2,2,2,1,0,1,-9,9,"Bucaramanga","Woman","Humanities","Victim first",TRUE,TRUE,2.32142857142857,2.42857142857143,2.75,2,2,TRUE
264,1,19,4,2,2,1,1,4,4,4,4,1,1,3,4,4,0,4,4,3,4,4,1,0,4,0,3,4,4,2,0,2,2,0,4,2,2,2,1,1,1,3,7,7,2,3,1,1,1,3,7,7,3,3,1,0,1,2,9,7,3,3,2,0,0,3,9,9,3,3,1,0,0,3,9,9,2,3,2,0,1,2,9,7,3,1,2,1,0,1,7,9,2,1,2,1,0,1,7,9,3,2,2,1,1,3,7,7,2,3,2,1,1,3,7,7,"Bucaramanga","Man","Engineering","Observer first",TRUE,TRUE,2.64285714285714,2.57142857142857,2.5,3.42857142857143,2,TRUE
265,1,21,1,2,2,1,1,2,2,3,3,2,2,2,2,2,2,2,3,2,3,3,2,2,3,2,2,2,2,3,2,2,2,1,2,2,3,2,2,1,1,3,4,4,1,3,1,1,0,3,6,6,1,1,2,0,1,3,4,4,2,2,1,0,0,3,5,5,2,1,2,1,1,3,5,5,3,1,2,1,0,3,5,5,3,1,2,1,0,3,5,5,3,3,2,1,0,3,4,4,2,3,2,0,1,3,4,4,1,2,2,0,1,3,5,5,"Bucaramanga","Man","Engineering","Observer first",TRUE,TRUE,2.21428571428571,2.14285714285714,2.25,2.42857142857143,2,TRUE
